orchestra_id,orchestra,orchestra_count,date,title,text,link
187,近藤浩平 ブラジルの作曲家、ニャタリと光永浩一郎、近藤浩平の音楽,1,2017-10-15,近藤浩平 ブラジルの作曲家、ニャタリと光永浩一郎、近藤浩平の音楽,●近藤浩平 ブラジルの作曲家、ニャタリと光永浩一郎、近藤浩平の音楽2017年10月15日(日)神戸北野ハンター坂　クレオール近藤浩平： 麦草峠のギター （世界初演）  近藤浩平： 週末は晴れの予報 （日本初演）  他,http://i-amabile.com/concert/koheikondo171015
77,男声合唱団クール・ゼフィール ,1,2017-10-09,男声合唱団クール・ゼフィール 第11回演奏会,●男声合唱団クール・ゼフィール 第11回演奏会2017年10月9日(月)JTアートホールアフィニス　西川竜太指揮渋谷由香： 男声6声のための「海原」 （世界初演）  金井勇： 「something there」for four male voices （世界初演）  他,http://i-amabile.com/concert/choeurzephyr11
179,特定非営利活動法人ARTE MANDOLINISTICA ストラディヴァリウスとマンドリンの饗宴,1,2017-10-08,特定非営利活動法人ARTE MANDOLINISTICA ストラディヴァリウスとマンドリンの饗宴,●特定非営利活動法人ARTE MANDOLINISTICA ストラディヴァリウスとマンドリンの饗宴2017年10月8日(日)いずみホール　藤掛廣幸指揮藤掛廣幸： ヴァイオリンとマンドリンオーケストラの為の「Pastoral Fantasy」 （世界初演）  藤掛廣幸： ヴァイオリンとマンドリンオーケストラの為の「Star Concerto」 （世界初演）  他,http://i-amabile.com/concert/arte_mandolin171008
69,横浜みなととなみ管弦楽団 ,1,2017-09-23,横浜みなととなみ管弦楽団 第3回演奏会,●横浜みなととなみ管弦楽団 第3回演奏会2017年9月23日(土)神奈川県立音楽堂　児玉章裕指揮フィンジ： チェロ協奏曲 （日本初演）  他,http://i-amabile.com/concert/minatotonami3
49,針の音楽団 針の音楽団 ～ 吹奏楽で描く日本と幻想郷の世界,1,2017-09-23,針の音楽団 針の音楽団 ～ 吹奏楽で描く日本と幻想郷の世界,●針の音楽団 針の音楽団 ～ 吹奏楽で描く日本と幻想郷の世界2017年9月23日(土)川口総合文化センターリリア　メインホール　白鷺ゆっきー指揮白鷺ゆっきー： 幻想郷への序曲 ～ 古きより紡がれし伝承 （世界初演）  他,http://i-amabile.com/concert/harimusic170923
229,トゥールビヨン 〜中世:キプロス島音楽の煌めき〜イソリズムモテット:中世最後期の精巧なる対位法,1,2017-09-22,トゥールビヨン 〜中世:キプロス島音楽の煌めき〜イソリズムモテット:中世最後期の精巧なる対位法,●トゥールビヨン 〜中世:キプロス島音楽の煌めき〜イソリズムモテット:中世最後期の精巧なる対位法2017年9月22日(金)日本福音ルーテル東京教会　守谷 敦指揮不詳： トリノ写本(J.Ⅱ.9)  通称キプロス写本より「壮麗なるかな永遠の光／来たれ輝ける英名よ （日本初演）  不詳： トリノ写本(J.Ⅱ.9)  通称キプロス写本より「謹んでお祈りします/十字架に祈りを捧げ」 （日本初演）  不詳： トリノ写本(J.Ⅱ.9) 通称キプロス写本より「輝く勇気の宝珠/栄光の今日」 （日本初演）  他,http://i-amabile.com/concert/tourbillon170922
1,オーケストラ《エクセルシス》 ,7,2017-09-18,オーケストラ《エクセルシス》 第8回演奏会,●オーケストラ《エクセルシス》 第8回演奏会2017年9月18日(月)杉並公会堂　大浦智弘指揮リスエア（リーサゲル）： シンフォニア・ガイア（交響曲第4番） （日本初演）  ベアセン： 交響曲第2番「海」 （日本初演）  他,http://i-amabile.com/concert/orchestra_excelsis8
55,仙台フィル首席テューバ奏者ピーター・リンク ピーター・リンク　テューバ・リサイタルツアー大阪公演,1,2017-09-14,仙台フィル首席テューバ奏者ピーター・リンク ピーター・リンク　テューバ・リサイタルツアー大阪公演,●仙台フィル首席テューバ奏者ピーター・リンク ピーター・リンク　テューバ・リサイタルツアー大阪公演2017年9月14日(木)豊中市立芸術文化センター小ホールスティーブンス： テューバ協奏曲「ジャーニー」 （日本初演）  他,http://i-amabile.com/concert/peter_link170914
278,アンサンブル・フリー EAST ,1,2017-08-26,アンサンブル・フリー EAST 第８回演奏会,●アンサンブル・フリー EAST 第８回演奏会2017年8月26日(土)杉並公会堂　大ホール　浅野 亮介指揮川上 統： Gannets’ Carnival （世界初演）  他,http://i-amabile.com/concert/ensemblefree_east8
255,ユニコーン・シンフォニー・オーケストラ －慶應義塾中等部の卒業生による ,1,2017-08-26,ユニコーン・シンフォニー・オーケストラ －慶應義塾中等部の卒業生による 第8回定期演奏会,"●ユニコーン・シンフォニー・オーケストラ －慶應義塾中等部の卒業生による 第8回定期演奏会2017年8月26日(土)第一生命ホール　神成 大輝指揮鈴木桂太郎： 弦楽四重奏曲『？』 (Question mark)  (Op.19b, 弦楽合奏版) （世界初演）  他",http://i-amabile.com/concert/unicorn_orch8
131,アンサンブル・エクソフォニー・トウキョウ ,1,2017-07-10,アンサンブル・エクソフォニー・トウキョウ 第3回演奏会,●アンサンブル・エクソフォニー・トウキョウ 第3回演奏会2017年7月10日(月)トーキョーコンサーツ・ラボ　大西義明指揮篠原眞： 弦楽四重奏曲 （2016） （世界初演）  マーク・アンドレ： « ...IN… » (2003) （日本初演）  クララ・イアノッタ： Il colore dell’ombra (2010) （日本初演）  フランチスコ・C.・ゴールドシュミット： ...y te pierdes y te hundes... (2013-16) （日本初演）  他,http://i-amabile.com/concert/ensemble_exophonie3
212,杉並弦楽合奏団 ,1,2017-06-17,杉並弦楽合奏団 第60回定期演奏会,●杉並弦楽合奏団 第60回定期演奏会2017年6月17日(土)セシオン杉並ホール　鈴木　衛指揮横山　淳： 弦楽合奏のための「木霊の連珠」 （世界初演）  他,http://i-amabile.com/concert/sugigen60
35,アンサンブル・フリー ,2,2017-06-04,アンサンブル・フリー 第25回演奏会,●アンサンブル・フリー 第25回演奏会2017年6月4日(日)京都コンサートホール　大ホール　浅野　亮介指揮薮田 翔一： anima （日本初演）  薮田 翔一： Gush～Concerto for Vibraphone and Orchestra～ （世界初演）  他,http://i-amabile.com/concert/ensemblefree25
145,日本ヨハン・シュトラウス協会管弦楽団 ,1,2017-05-28,日本ヨハン・シュトラウス協会管弦楽団 第39回演奏会,●日本ヨハン・シュトラウス協会管弦楽団 第39回演奏会2017年5月28日(日)江戸川区総合文化センター 大ホール　鷲見尚保指揮ヨハン・シュトラウス2世： 無邪気なこども Op.202 （日本初演）  他,http://i-amabile.com/concert/jp_strauss39
233,弦楽器協奏曲の祭典,1,2017-05-14,弦楽器協奏曲の祭典,●弦楽器協奏曲の祭典2017年5月14日(日)文京シビックホール　大ホール　泉　翔士指揮ラヴェル（門田和峻編曲）： 亡き王女のためのパヴァーヌ （世界初演）  他,http://i-amabile.com/concert/concert170514
38,作曲の会「Shining」 ,2,2017-05-13,作曲の会「Shining」 第９回吹奏楽作品展　～ポピュラー・ミュージックとの交点～,●作曲の会「Shining」 第９回吹奏楽作品展　～ポピュラー・ミュージックとの交点～2017年5月13日(土)江東区文化センター　神成 大輝指揮岩井 晴輝： Summer Solstice （世界初演）  山本 慶太朗： “Change” -アルトサクソフォーンと吹奏楽のための （世界初演）  澁谷 風司： Virtual Toybox Ver.3.0 （世界初演）  浦木 裕太： Pause （世界初演）  近藤 礼隆： ATM Collage!! （世界初演）  仮屋 賢一： Honeycomb （世界初演）  了徳寺 佳祐： Ｑをアジテイト （世界初演）  中川 峻彰： ものかくしの水たま （世界初演）  葛西 竜之介： 「激甚」～吹奏楽のための （世界初演）  他,http://i-amabile.com/concert/shining_yca9
281,墓の魚 貝を漁る漁師達のミサ　～８曲のミサ・マカーブルと１２の俗的な墓想曲～,1,2017-05-07,墓の魚 貝を漁る漁師達のミサ　～８曲のミサ・マカーブルと１２の俗的な墓想曲～,●墓の魚 貝を漁る漁師達のミサ　～８曲のミサ・マカーブルと１２の俗的な墓想曲～2017年5月7日(日)松本音楽記念迎賓館　黒実　音子指揮黒実音子： ワインとヒキガエルのファド （世界初演）  黒実音子： 死病の行進　第三楽章 （世界初演）  他,http://i-amabile.com/concert/tumba170507
13,アイノラ交響楽団 ,3,2017-04-09,アイノラ交響楽団 第14回定期演奏会  ～ フィンランド独立100年によせて ～,●アイノラ交響楽団 第14回定期演奏会  ～ フィンランド独立100年によせて ～2017年4月9日(日)杉並公会堂 大ホール　新田ユリ指揮シベリウス： 「報道の日」祝典のための音楽 JS 137 （日本初演）  シベリウス： 火の起源 作品32 （日本初演）  他,http://i-amabile.com/concert/ainola14
54,トリオ・シュトイアーマン 〜ピエールヴィスメールの音楽とともに〜,1,2017-04-08,トリオ・シュトイアーマン 〜ピエールヴィスメールの音楽とともに〜,●トリオ・シュトイアーマン 〜ピエールヴィスメールの音楽とともに〜2017年4月8日(土)hall60(ホールソワサント）ピエール・ヴィスメール： ヴァイオリンとピアノのためのソナチネ (1946) （日本初演）  ピエール・ヴィスメール： トリオ・アデルフィアーノ (1981) （日本初演）  他,http://i-amabile.com/concert/triosteuermann170408
8,アンサンブル・フリーEAST ,4,2017-03-25,アンサンブル・フリーEAST 第7回演奏会,"●アンサンブル・フリーEAST 第7回演奏会2017年3月25日(土)江東区文化センターホール　浅野 亮介指揮神本 真理： à l'aube, les pas...（夜明けへのステップ） （世界初演）  他",http://i-amabile.com/concert/ensemblefree_east7
146,Lumière（ルミエール） ,1,2017-03-12,Lumière（ルミエール） 第１回演奏会,●Lumière（ルミエール） 第１回演奏会2017年3月12日(日)名古屋市千種文化小劇場倉地佑奈： 新作歌曲 （世界初演）  他,http://i-amabile.com/concert/lumiere11akari1
175,Osaka Pastoral Symphony Orchestra ,1,2017-03-11,Osaka Pastoral Symphony Orchestra 第1回演奏会,●Osaka Pastoral Symphony Orchestra 第1回演奏会2017年3月11日(土)門真市民文化会館 ルミエールホール大ホール　松永健司郎指揮ヴォーン・ウィリアムズ： ロンドン交響曲（1913年初稿版） （日本初演）  他,http://i-amabile.com/concert/o_pas1
39,ブラス　ユナイテッド 金管5重奏コンサート,2,2017-03-09,ブラス　ユナイテッド 金管5重奏コンサート,●ブラス　ユナイテッド 金管5重奏コンサート2017年3月9日(木)豊中ローズホールフェルヘルスト編曲： プルチネラ組曲 1 & 2 （日本初演）  高嶋圭子： スクウェア　ムージック （世界初演）  他,http://i-amabile.com/concert/brass_united170309
39,ブラス　ユナイテッド 金管5重奏コンサート,2,2017-03-07,ブラス　ユナイテッド 金管5重奏コンサート,●ブラス　ユナイテッド 金管5重奏コンサート2017年3月7日(火)東京文化会館フェルヘルスト編曲： プルチネラ組曲 1 & 2 （日本初演）  高嶋圭子： スクウェア　ムージック （世界初演）  他,http://i-amabile.com/concert/brass_united170307
196,B-side Philharmonic Orchestra ,1,2017-02-28,B-side Philharmonic Orchestra 第５回演奏会,●B-side Philharmonic Orchestra 第５回演奏会2017年2月28日(火)三鷹市芸術文化センター風のホール　濱本広洋指揮鈴木洋平： 小交響曲 ニ短調 （世界初演）  他,http://i-amabile.com/concert/b_side5
117,つくばトロンボーンクラブ ,1,2017-02-25,つくばトロンボーンクラブ 第30回記念定期演奏会,●つくばトロンボーンクラブ 第30回記念定期演奏会2017年2月25日(土)つくばセンタービルノバホール (TXつくば駅より徒歩3分)鹿野草平： トロンボーン8重奏のための《トッカータとコラール》(第30回記念委嘱作品) （世界初演）  他,http://i-amabile.com/concert/tsukubattc30
